I_trMrho_e,I_sign_e
0.00126457,5.65428e-06
0.00128369,2.00759e-05
0.00104157,0.000105474
0.00132817,0.000306985
0.0144877,0.0029155
0.00410886,5.86904e-06
0.00350029,0.000259692
0.0231805,0.000551439
0.0209025,0.00252351
0.0105565,0
0.00506519,0.000566654
0.00214969,0.000723153
0.0248401,0.00154111
0.00691869,0.00268001
0.00100715,5.11711e-06
0.00378899,7.02585e-05
0.000659069,0.000277452
0.00171722,8.60903e-06
0.0077888,0.000959501
0.00399416,8.21781e-05
0.00712571,3.20343e-16
0.00162726,6.09708e-16
0.00320428,0.0020362
0.0152229,0.000420305
0.00372916,4.75087e-05
0.0118467,0.0026894
0.00544167,0.000124682
0.00309808,0.00101538
0.0387799,3.68533e-05
0.0102305,9.31254e-06
0.00745903,7.63168e-05
0.0030835,7.63595e-05
0.0347773,0.00318161
0.00781457,4.00382e-06
0.0187922,6.82402e-05
0.0111895,0.00049671
0.00798929,1.14973e-10
0.00425055,0.000925863
0.0122179,0.00101637
0.00354668,5.26077e-05
0.00347488,0.000655702
0.00370528,0.00120436
0.0050069,9.0894e-06
0.00642832,0.00239093
0.0222184,3.22828e-05
0.0215465,0.00218229
0.00471955,0.00195608
0.00250211,0.000507615
0.00182702,0.000526446
0.0016167,0.000908723
0.0321053,0.00766822
0.00816731,6.31051e-05
0.0031659,1.34362e-05
0.0123691,0.0043368
0.00643562,0.000139632
0.00374304,2.64218e-05
0.00122742,0.000620034
0.00325255,0.000165817
0.00220552,0.000120044
0.00288066,0.000547848
0.0114829,0.00185595
0.0149047,0.000942656
0.00673856,0.000134016
0.0010449,0.000321491
0.00875813,0.000798023
0.00358897,1.24677e-05
0.00132846,2.09918e-06
0.00128722,0.000178044
0.0133027,0.000137988
0.0118712,0.00360602
0.0155697,4.40176e-06
0.0011575,0
0.00265255,2.45542e-05
0.00126813,7.28565e-06
0.00223636,0.00032163
0.0263464,0.00410358
0.00625792,0
0.0026629,3.1903e-06
0.00353658,0.000419137
0.00397193,2.93449e-06
0.00520574,0.000542572
0.000445468,6.98017e-05
0.010226,0.000852186
0.00164021,6.66303e-05
0.012715,0.00313433
0.0113013,0.00291709
0.0121335,0.000355719
0.01016,0.000304311
0.0476914,0.0121974
0.00338069,0.000552572
0.00719904,0.00361504
0.00183396,0.000742657
0.00750503,0.0021006
0.00611227,2.93449e-06
0.00930509,8.80365e-06
0.010408,0.000271908
0.00250648,0.000455362
0.00252059,0.000189097
0.00203573,2.81018e-05
0.00163239,0.000523999
0.0149893,0.00973804
0.00176855,0.000681441
0.00316068,0.00112951
0.00111902,0.000526145
0.013433,1.07382e-05
0.00946042,3.20343e-16
0.00121319,2.02766e-06
0.0241951,0.00668059
0.0041853,3.16567e-05
0.00124415,7.50541e-05
0.00267237,1.76079e-05
0.00185521,0.00061901
0.00030422,3.22473e-05
0.0137938,0.000161489
0.00283742,0
0.00201979,1.46724e-06
0.0127567,0.000117428
0.00217211,0.000713743
0.000890609,3.7461e-06
0.00416784,3.20343e-16
0.00747838,0.000935582
0.0130372,0.00173707
0.0169229,0.00178201
0.00429331,0.00149597
0.00315521,0.000248275
0.00428841,4.62647e-08
0.0012967,1.74379e-05
0.0194704,0.00739549
0.00228497,0.00135682
0.00108514,4.23329e-07
0.00568433,0.000181715
0.00610633,3.20343e-16
0.0277872,0.00223838
0.00749195,-3.35831e-16
0.00569955,7.3406e-07
0.0010098,0.000280636
0.0391988,0.000900307
0.000976077,0.00022066
0.00195766,0.000353335
0.00136502,0.000152122
0.00258432,0.000209607
0.00242143,7.33634e-06
0.000884564,5.36123e-05
0.000818105,4.07266e-06
0.0029808,0.000527378
0.00360934,8.83557e-06
0.00539662,4.0901e-06
0.00935866,0.00391971
0.00339151,3.37026e-06
0.00350639,0.000624229
0.0025519,0.000261207
0.00125592,0.000324239
0.0051374,3.95737e-06
0.0050781,0.000282979
0.00756548,0.00165186
0.00380223,2.22971e-05
0.00359533,3.73752e-06
0.00041056,1.77895e-05
0.00857248,0.00210284
0.00436732,5.10687e-05
0.00380843,0.000962515
0.000587107,1.44847e-06
0.00313673,0.00166936
0.00497754,2.01936e-07
0.00304273,0.000401352
0.00210496,0.000177077
0.000529667,2.50248e-05
0.00563824,0.000259493
0.00393552,0.000778852
0.00380018,0.00204875
0.0335861,8.0721e-05
0.0101608,0.00589431
0.0138258,5.02781e-05
0.0020594,0.000594986
0.00197586,1.41193e-05
0.00818912,3.47613e-06
0.000705242,1.2433e-06
0.00657721,0.000129484
0.00226497,2.93449e-06
0.0199992,0.00414152
0.00111262,0.000123494
0.00137063,0.000113405
0.00248205,4.02373e-05
0.0223883,1.17383e-05
0.00284371,0.000345971
0.0205814,0.0127311
0.00506557,0.00293262
0.0418847,0.00147304
0.019254,0.00105475
0.0273012,0.000160446
0.0104149,0.00437086
0.00374676,0.000126768
0.0328412,0.000856568
0.0133203,0.00107476
0.00499454,0.00331123
0.000176807,5.90709e-07
0.00607339,1.46724e-06
0.001527,8.02271e-08
0.000463536,1.46724e-06
0.0224219,0.00605395
0.00313863,0.000249906
0.00299381,0.000802453
0.0283347,0.00118065
0.00199583,0.000308031
0.00208771,0.000105731
0.0571188,0.00610182
0.024518,0.000988004
0.0323476,0.000343265
0.0205848,0.00450663
0.00651478,2.93449e-06
0.00371602,0.000571891
0.00997838,0.000543203
0.000835437,3.02339e-05
0.00210841,0.000132121
0.00470754,7.10466e-07
0.0232686,0.00142533
0.00177024,3.65793e-05
0.00186941,0.000366719
0.00422656,0.000534774
0.00321012,0.000138883
0.000827884,0.000151786
0.012228,3.13426e-05
0.0339371,0.00488147
0.000951253,8.52516e-05
0.00845782,0.000433713
0.00846235,0.00379925
0.00160032,0.000954375
0.0176018,5.01835e-05
0.000608352,1.68604e-05
0.00326839,0
0.00447289,0.00225611
0.000255974,3.95771e-06
0.0036924,1.08983e-05
0.0108248,8.2189e-05
0.00139924,0.000362754
0.00241805,0.00059051
0.00771657,0.00211514
0.0414359,0.0138962
0.0199453,0.00299325
0.00118859,0.000217595
0.00142398,1.59902e-07
0.00172804,0.000198885
0.0293847,0.0101139
0.0102228,0.00575425
0.00110463,0.000185721
0.0172719,1.88936e-05
0.00560376,0.000195393
0.00415538,7.33634e-06
0.002087,0.000330135
0.00416439,0.00171924
0.000349868,7.04874e-05
0.0154992,6.55929e-05
0.0019781,0.000585055
0.00270293,5.25628e-05
0.0383923,0.0049411
0.00474245,0.000138467
0.00547932,1.95433e-05
0.0303295,0.00420171
0.000773813,9.94916e-05
0.00669978,0.000509018
0.00130439,6.17211e-05
0.015806,0.00172261
0.0069813,0.00238821
0.00282911,1.46724e-06
0.00370069,0.000134642
0.00327705,1.74173e-06
0.00123239,9.00463e-05
0.000738654,5.36836e-06
0.00746114,0.000127904
0.00628225,0.000559933
0.0439431,0
0.00946095,5.13625e-05
0.0215102,0.00529747
0.00524695,3.01631e-05
0.00852258,0.000184313
0.0029127,9.55478e-05
0.00550143,8.90429e-09
0.00110638,0.000260981
0.0182734,-3.35831e-16
0.0494324,0.00876394
0.004818,0.000523719
0.00658917,2.93449e-06
0.014211,0.00548199
0.00351046,0.000621969
0.00812169,0
0.00560147,2.64126e-05
0.00224596,0.000148215
0.00673715,1.91376e-05
0.00240965,0.000571975
0.000961144,3.22509e-08
0.000999017,5.75216e-05
0.00491333,2.09889e-06
0.00693426,0.000220103
0.00735735,0.0048226
0.0139065,0.000290285
0.0500512,0.0138367
0.0219192,7.33634e-06
0.00440007,0.00153591
0.00409381,9.23574e-06
0.00141485,0.000784358
0.00804931,0.00196272
0.00908861,6.93423e-06
0.000543592,4.8599e-06
0.00263052,0.00097486
0.00564571,0.000130327
0.00479216,0.00223747
0.00955056,7.33634e-06
0.0160896,3.66855e-05
0.00307482,0.000161628
0.0135933,0.00165317
0.00259392,0.000132268
0.00193625,0.00130419
0.00435123,0.000482348
0.00557677,1.30033e-05
0.00140564,1.37683e-07
0.0267784,0.000687765
0.0150715,0.00121198
0.00204772,1.46724e-06
0.00208114,2.32169e-08
0.0149478,3.31175e-05
0.0102163,0.000138048
0.00702818,9.53467e-05
0.00218795,0.00010551
0.00394926,0.00102713
0.0016217,0.000924826
0.0056407,1.00295e-08
0.000772325,0.000361285
0.00311857,0.000715705
0.0433899,0.00941985
0.00121468,4.78795e-07
0.00237556,0.000921326
0.00214875,9.06793e-05
0.000807725,9.42293e-05
0.0303982,0.00329507
0.00492335,3.20343e-16
0.00850905,0.00190773
0.0150934,3.37503e-05
0.0058973,0.00189831
0.0148555,0.00187188
0.00061473,3.84245e-05
0.00422212,2.39466e-05
0.0059872,1.46724e-06
0.00451687,0.00254573
0.00127221,0.000609776
0.00882641,1.99754e-06
0.00400854,0.00143679
0.00893537,0.00215105
0.00919567,0
0.00182719,9.52344e-06
0.00208812,0.000630776
0.00382508,1.44535e-06
0.0035754,0.000350491
0.00748923,0.000161161
0.00146587,5.81498e-05
0.00160134,0.000684216
0.0113097,7.69275e-05
0.00255589,1.46724e-06
0.00143122,0.00040499
0.00264262,3.41137e-08
0.031319,7.33634e-06
0.00827289,0.00119417
0.00205102,6.45835e-06
0.000427908,6.63222e-05
0.00123309,0.000456947
0.019583,0
0.0084996,5.40332e-05
0.00774263,0
0.00287941,0.000721227
0.0423265,0.0100495
0.00450965,0.00226478
0.0026958,2.16017e-06
0.00328512,0.000895208
0.00945007,8.51253e-05
0.00962187,0.00280444
0.00103166,0.000275406
0.0316005,0.000977854
0.0115948,0.000292512
0.00374033,0.000196934
0.0036131,0.000278438
0.0024386,2.22185e-06
0.0103326,0.000556637
0.00157085,3.20343e-16
0.00236087,0.000176516
0.00412725,0.00103267
0.0110557,7.6111e-05
0.000971739,0
0.0362829,0.00621834
0.0152226,3.20343e-16
0.00145202,0.000764029
0.000515643,9.71735e-05
0.00592203,0.00238776
0.010763,7.76643e-05
0.00461007,0.00146207
0.00142264,0.000565122
0.0105022,0.00407436
0.00195934,6.43955e-06
0.00531089,0.00012076
0.00516472,0.000856092
0.0203775,0.00225708
0.00319394,0.00119277
0.00116775,2.38944e-05
0.0379982,0.000877173
0.00295133,0.000396391
0.014726,0.00280254
0.00100762,6.59672e-05
0.0115288,3.37503e-05
0.0123661,9.65052e-05
0.000423139,0.000116762
0.00845729,0.000417772
0.00256277,7.24993e-05
0.00271021,0.000215023
0.00606405,2.44839e-06
0.00858405,0.000135003
0.00333202,1.44799e-07
0.0073833,0.00150089
0.00106605,4.29614e-05
0.0128481,0.000225635
0.00899764,0
0.00544972,1.46731e-05
0.000446256,5.64451e-05
0.0146911,0.00087643
0.000773813,0.000178859
0.014758,0.00545994
0.00303375,2.01791e-06
0.00367612,2.31072e-06
0.000998615,0.000311696
0.00112351,0.000131422
0.00426896,5.21054e-05
0.0212716,0.00581579
0.00819553,0.000729997
0.010038,0.00113457
0.00129553,7.11213e-09
0.0332198,0.00141274
0.00137556,1.11123e-05
0.0171168,0.00345233
0.00427727,0.00108534
0.00452367,3.19006e-05
0.00632518,0.000302537
0.000667536,8.0764e-06
0.00198098,2.22185e-06
0.00750278,5.65877e-06
0.00219824,0.000798693
0.00619903,4.66776e-05
0.00208906,0.000844146
0.0109099,6.16372e-05
0.00960705,3.20343e-16
0.00772787,0.000251931
0.010521,3.72391e-09
0.0375558,0.00672917
0.0596416,0.00808086
0.00861315,0.00103567
0.000398833,3.09349e-05
0.00392414,0.000376705
0.0260517,0.0111709
0.00403479,3.15981e-05
0.00722586,3.20343e-16
0.000642998,0.000262722
0.00353252,0.000808678
0.000681314,2.56866e-05
0.00114972,6.35118e-05
0.0412692,0.000956005
0.00448206,5.11194e-07
0.00127228,5.98681e-05
0.00192754,0.000692694
0.00163243,0.000594003
0.00398861,0.000248742
0.00180528,0.000460801
0.00120276,0.000431498
0.00414959,0.00059481
0.00364364,0.00211759
0.00104815,0
0.00454346,2.93449e-06
0.000705305,2.62171e-05
0.00869021,0.000298789
0.00691949,5.22076e-05
0.00592657,0.000136519
0.000909019,0.000226138
0.000500597,0.000117807
0.0043827,0.00216718
0.0259419,0.000331547
0.00366419,0.00135824
0.00171143,0
0.0029682,9.53923e-05
0.0175136,0.000563029
0.00588301,0.000110696
0.00542977,0.00196618
0.00115914,0.000196975
0.00745865,0.0011496
0.000482974,0.000183424
0.00422633,8.80365e-06
0.0163542,0.00286474
0.00941499,1.75015e-05
0.0046989,0.00065562
0.00174902,0
0.00606648,1.94689e-05
0.008382,0.000445612
0.0146017,0.00362346
0.0169046,0.000802674
0.00279151,0.0001194
0.0100409,6.71664e-05
0.00566304,0.00138128
0.000874457,0.000293275
0.0129699,0.000338024
0.00125287,5.17203e-05
0.0149826,0.000559996
0.00991955,0.00015737
0.00254939,2.90868e-05
0.00777314,2.6113e-05
0.00358152,2.19955e-06
0.00424294,3.20343e-16
0.0035339,0.00124331
0.00312281,0.00102331
0.00727365,8.51253e-05
0.0207295,0.0053672
0.0203199,0.00021585
0.0377183,0.0116073
0.00736492,8.05093e-05
0.000822464,6.52822e-05
0.00224374,0.00113631
0.015165,0.00618814
0.0136779,0.001541
0.00313797,0.00117294
0.00307847,0
0.00128645,0.000747246
0.00418095,9.09979e-05
0.00215994,7.32674e-05
0.0438298,0.005016
0.00626516,0.00373129
0.00961376,0.00104174
0.0159327,0.00196604
0.00884082,0.00126856
0.0023003,6.50143e-05
0.00623385,0.000542177
0.00300761,0.00138865
0.00274603,0.000151202
0.013356,0.00237713
0.0023682,0.00135676
0.00399784,1.06904e-07
0.0265621,0.00112088
0.0114584,0.000121607
0.0159901,0.00596756
0.00855838,0.00443192
0.00529993,0.000495428
0.00552691,0.000380534
0.00594325,0.00118391
0.00192813,0.000416454
0.00200677,4.20777e-05
0.00309765,0.000497798
0.00879107,3.20343e-16
0.0042557,0.000739045
0.00877199,1.55464e-05
0.00366806,0.000194884
0.0268606,0.00116308
0.00127172,0.0002077
0.00344959,3.69214e-05
0.0248238,0.00531932
0.00514345,0.00137597
0.00363332,0.000974058
0.00473946,0
0.00437105,0.000135177
0.00808118,0.00266329
0.00999866,0.000217923
0.00428614,3.06271e-05
0.000785141,8.04956e-07
0.00303468,1.91376e-05
0.00168923,4.54327e-05
0.000856671,1.82154e-05
0.00907595,0.000297005
0.000983126,6.21911e-06
0.000707856,0
0.0018004,7.21294e-06
0.00661765,0.000537599
0.000503893,6.15389e-05
0.0100641,7.63168e-05
0.00227676,1.52587e-05
0.00510375,3.20343e-16
0.00156273,0.000134795
0.0111666,0.00184547
0.00379839,0.000104212
0.022942,2.28833e-05
0.00529231,0.00022127
0.000940933,5.13489e-05
0.000691744,9.72852e-05
0.00363995,0.00228928
0.012506,0.00381697
0.00395233,1.4992e-05
0.00403079,0.00211791
0.0171962,0.00348729
0.00161767,1.46724e-06
0.017627,0.00606066
0.00066119,7.97136e-07
0.00306639,8.80365e-06
0.00210932,0.000864793
0.0217691,0.0010893
0.00516032,0.000110696
0.000536673,1.25355e-05
0.00185719,0.000920397
0.00419421,0.00177699
0.00709645,0.000188778
0.00112798,7.94772e-07
0.00183659,0.000939193
0.00297229,3.61448e-05
0.0057998,3.20343e-16
0.00591725,0.000811346
0.00327622,0.000119539
0.00464403,0.000909684
0.00239103,4.86291e-06
0.00237034,1.67368e-06
0.00707622,0.000290618
0.00761489,0.00125319
0.00201673,0
0.000809596,2.8933e-05
0.0194398,0.00256649
0.0176498,0.00665643
0.00120335,0.000103529
0.0052799,0.00314398
0.0392331,0.0115948
0.00663313,0.00207608
0.00796425,0.00163207
0.00830817,0.000581313
0.00586281,0.000852913
0.00292214,0.000733858
0.00117823,1.25685e-07
0.00391732,0.000333751
0.00597163,0.00151574
0.00713553,0.000156817
0.00431574,3.81532e-05
0.00161209,6.08654e-05
0.00362065,0.00161511
0.00128907,0.000326103
0.000423957,9.84154e-05
0.00779236,3.40866e-05
0.0052251,7.51677e-06
0.00246025,8.48688e-06
0.00273818,0.000911463
0.00444732,0.000383251
0.00169113,0.000788553
0.00360699,0.00157529
0.00336215,5.86904e-06
0.00375807,0.000463593
0.00248652,4.16168e-05
0.00852015,3.96208e-05
0.00998396,0.00416014
0.0043902,0.00121594
0.00330669,0.000308388
0.00465609,0.000979147
0.00511409,1.76079e-05
0.00439755,0.000261395
0.0019817,0.000834519
0.00141555,7.58724e-06
0.00300663,0.00181695
0.034164,0.000818002
0.00241064,0.000887652
0.00138456,4.74562e-05
0.00459683,6.18805e-05
0.00382443,0.000606305
0.00958418,0
0.014758,0.000431779
0.00177649,0
0.00295683,0.00149089
0.00606358,0.00185459
0.00220334,0.00103924
0.0229692,3.20343e-16
0.00746386,0.00296013
0.000387383,1.45853e-06
0.00243743,2.57901e-05
0.0011893,0.000372349
0.011382,0.000826981
0.00358964,6.19492e-06
0.0006931,1.23086e-05
0.00694293,0.000393754
0.00102118,2.6905e-05
0.0016711,3.62916e-06
0.0124914,0.00246164
0.0132555,0.000964993
0.00226948,0.000647337
0.00273812,1.65692e-05
0.0324133,0.00369068
0.00482671,0.000313957
0.00513544,0.0020324
0.0264173,0.00327824
0.0037075,0.000735393
0.00949775,5.6376e-05
0.00480458,0.00090588
0.00252424,0.000718412
0.00142818,3.20343e-16
0.00153587,4.72334e-05
0.00578529,0.000483185
0.00162862,0.000242653
0.00404474,0
0.0194181,0.00353408
0.0027918,-3.35831e-16
0.00994622,0.00135056
0.0063228,0.000520737
0.00863813,0.000341767
0.0056872,0.00122989
0.0088363,2.93477e-05
0.0097236,0.0011421
0.0433796,0.00712645
0.00153524,1.67361e-05
0.000605651,7.93442e-06
0.000928517,4.40176e-06
0.0338035,0.000176179
0.00361661,8.10785e-05
0.00266304,3.20343e-16
0.0036729,1.51487e-05
0.00459848,6.44798e-05
0.0103309,2.78801e-05
0.00392601,0.000425839
0.00137976,3.20343e-16
0.0062557,0.00239364
0.00195813,0.000213915
0.000392679,3.95101e-05
0.0015145,0.000340749
0.0011807,2.47148e-05
0.00756256,0.000585701
0.00280008,1.41146e-05
0.0147954,2.87616e-05
0.00163414,9.49925e-05
0.00225097,6.26503e-06
0.00130813,0
0.0134856,0.00236244
0.00357608,9.89883e-05
0.0402657,0.01409
0.00754743,0.000565596
0.00118538,5.43415e-05
0.000546915,1.31428e-05
0.0349624,0.00932204
0.00230787,0.000485093
0.00356547,8.20548e-05
0.022121,4.65662e-06
0.000455934,6.29998e-06
0.00401228,0.00104127
0.0130325,0.002977
0.00152294,1.94699e-05
0.0200586,0.0120756
0.00155421,0.000317729
0.00537902,5.86904e-06
0.00690408,0.000172281
0.0128224,0.00167287
0.0184241,0.00736686
0.00317684,2.03835e-06
0.00280763,0.000173306
0.00897971,2.29337e-05
0.00362747,0.000409749
0.0398773,0.0121259
0.00140014,2.20102e-05
0.00905488,-3.35831e-16
0.00393679,0.000964547
0.00134173,0.000444407
0.00364855,5.72322e-06
0.016894,6.16372e-05
0.00596856,1.59182e-05
0.00503852,0.000282393
0.00663311,0.00305007
0.00503333,0.000959937
0.00642892,0.00122968
0.00496633,0.00013266
0.00305532,9.92757e-07
0.0114129,0.000670667
0.0016313,1.12456e-05
0.00214804,0.000357103
0.0116021,3.60527e-05
0.00545691,0.000114378
0.00132974,0.000187509
0.00355525,0.000563316
0.00668954,0.000121833
0.000731117,1.08663e-05
0.0127237,0.00154894
0.00573381,0.000113762
0.0370116,0.0136404
0.00460927,4.90579e-05
0.00243317,1.5595e-06
0.0042241,1.81796e-05
0.00129379,0.000517393
0.0099645,0.000294546
0.0021482,3.40866e-05
0.00252292,8.74075e-06
0.0171122,0
0.00387573,3.10264e-08
0.00208837,0.000337858
0.0362521,0.00570682
0.0120751,0.000152274
0.00682229,0
0.00839178,0.00614587
0.00414144,0
0.0037346,0.000128742
0.00571778,8.68195e-05
0.00445082,1.67866e-05
0.00762989,0.000576803
0.00643335,3.40045e-05
0.00188405,0.000987694
0.00252072,0.000918095
0.00254118,0.000145331
0.0120101,1.66601e-05
0.00298181,0.00147886
0.00148134,0.000567441
0.00520529,0.0016195
0.00364334,0.000792854
0.00967121,0.000678314
0.00311144,0.00183672
0.00284164,0.000120319
0.00634707,0.00100232
0.00645264,0.00175844
0.0058522,0.00349389
0.00896769,0
0.00699819,0.00364808
0.027958,6.60409e-05
0.00436616,4.59634e-05
0.0126612,0.00197172
0.00663909,3.25489e-05
0.00459887,0.00156578
0.015157,0.000140746
0.0148939,0.000601892
0.0134676,0.000358464
0.00368334,0.000436196
0.0138778,4.50217e-06
0.000888099,1.33678e-05
0.00728818,0.000554021
0.00742904,1.01316e-05
0.0108615,0.00343649
0.025342,0.000993915
0.00300129,0
0.0138308,0.00046667
0.000872968,0.000236749
0.00287704,0.00143165
0.00300716,7.26006e-06
0.043463,0.0107387
0.00680737,6.21191e-05
0.0157469,0.000329047
0.00987392,0.00314065
0.00137895,1.02269e-06
0.0225842,0.00150682
0.00032432,1.40061e-05
0.00130969,0.000196176
0.00130002,0.000525342
0.00285014,0.000257708
0.00914244,4.03799e-05
0.00904831,0.00149475
0.0251192,0.0105261
0.0021171,0.000404427
0.0031016,2.99794e-05
0.0062387,0.00151888
0.000459901,-3.35831e-16
0.0172735,0.0023932
0.0346803,0
0.00374535,0.000122583
0.00390559,0.00026745
0.00776082,0.00288915
0.00122705,4.40176e-06
0.00210475,2.83786e-06
0.0149227,0.00930832
0.00385137,2.29925e-05
0.00935136,9.98073e-05
0.00120143,2.11885e-06
0.0053758,-3.35831e-16
0.0167024,0.000179117
0.00169733,1.79862e-05
0.0144357,0.00263233
0.00488062,4.20462e-05
0.00514129,0.00323865
0.00170492,0.000345832
0.0100579,0.000370893
0.0159083,0.00882113
0.00773942,0.00323518
0.0172318,0.000522638
0.00327033,0.000626139
0.00652389,4.25124e-05
0.0212552,0.00177603
0.00207366,6.9549e-05
0.00609159,0.00209888
0.0145816,8.80034e-06
0.00146403,0.000758853
0.00941054,0.00365059
0.00220044,0.000170588
0.00377958,9.03638e-05
0.00912399,0.000287464
0.0156591,0.0054251
0.00210142,0.000364091
0.00760888,0.00241309
0.000793653,1.32282e-08
0.0394046,0.00918086
0.00315225,0.000946006
0.0115127,0
0.00485391,2.85157e-05
0.00465254,0.00153317
0.00438002,3.20343e-16
0.00130371,1.61405e-05
0.00372237,0.00182435
0.00328757,0.00124265
0.00172937,0.00060689
0.00440083,6.95271e-06
0.0161888,5.86904e-06
0.00353815,0.000140827
0.00671692,8.63695e-05
0.00102508,0.000185714
0.00124579,0.000388537
0.00710054,0
0.00045672,0.000140655
0.00126736,3.68677e-08
0.0017991,6.42793e-06
0.0054519,0
0.0133267,0.00201278
0.000294673,6.24276e-06
0.00270469,1.61255e-05
0.00228678,0.000227145
0.00962916,3.96208e-05
0.00312001,0.000909978
0.0234534,0.00233995
0.00262294,0.000403696
0.00901501,0.0026292
0.00164851,0.000895874
0.00111718,5.04446e-05
0.00838653,0.00155793
0.00667567,0.00257278
0.0128589,0.000122182
0.0137862,0.00439081
0.000808064,0
0.000605975,9.82699e-06
0.0011992,0.000201598
0.000599766,1.49869e-05
0.00136883,0.000287171
0.0235874,0.00102564
0.00117467,2.20767e-05
0.00698033,7.33634e-06
0.00946864,0.00146654
0.000736877,3.46139e-06
0.00721079,0.000170801
0.0161169,0.00298698
0.0358216,0.00651599
0.0046656,3.10264e-08
0.00157434,8.0209e-06
0.000965303,0.000175734
0.00202916,0.000192127
0.0277835,0.00562838
0.00294784,0
0.0138928,0
0.00422547,0.000100878
0.00356839,0.000149529
0.0033856,2.52298e-05
0.000862477,0.000349421
0.0179834,0.000277582
0.0147761,3.57291e-05
0.0283196,0.000257148
0.0324771,0.000653068
0.0017403,0.000117662
0.00157523,9.79395e-06
0.00593317,1.19343e-05
0.0210817,2.78801e-05
0.00719735,0.000131609
0.00289,0.000131008
0.0051573,0.000360514
0.00313461,0.00182176
0.018584,0.0065534
0.00330911,0.000441496
0.00076798,0.000214529
0.0246125,0.00793486
0.00506347,6.16372e-05
0.00382801,6.79769e-06
0.00162205,8.97191e-07
0.0508534,0.00611354
0.00118477,1.97053e-06
0.00288861,0.000385071
0.000885138,7.42232e-05
0.00583737,3.20343e-16
0.00264878,0.000369477
0.0228291,7.70395e-05
0.0170643,0.00454248
0.0113238,0.00502772
0.00399441,3.37068e-05
0.0133173,0.00364352
0.00410832,2.73166e-05
0.00077823,4.56735e-06
0.0020884,0.000215691
0.000670955,6.4194e-05
0.00819004,0.000373486
0.0309419,0.00486189
0.00168344,9.16799e-05
0.0016436,0.000602369
0.0101896,0.00278778
0.00367004,1.93421e-06
0.0231539,0.00105012
0.00263519,0.00058527
0.00768428,9.79748e-05
0.00616612,0.00248138
0.0221886,0.00481262
0.00207679,1.06904e-07
0.00246056,0.00141847
0.00191266,0.00105773
0.00877888,0.000320101
0.0346029,0.00771419
0.00295077,3.08152e-05
0.00684926,0.000628296
0.000987467,0
0.00101496,2.32715e-06
0.0197471,0.00391292
0.0103504,2.15248e-05
0.00713626,0
0.0157061,0.0010054
0.000717307,0.000213398
0.0053076,8.78667e-05
0.00790224,2.93449e-06
0.00709633,1.22301e-05
0.00213635,2.15972e-05
0.000290286,9.97984e-06
0.00124529,4.68746e-05
0.0333186,0.00687488
0.00262763,0.000544241
0.00312396,1.4326e-05
0.00547637,5.44286e-06
0.000870585,7.63422e-06
0.0134804,0.000201155
0.0172621,3.73268e-06
0.00676855,0
0.0103869,2.98322e-05
0.000534477,2.29325e-06
0.0142428,0.0037631
0.00084841,1.78022e-05
0.00443391,0.000774363
0.00216927,0.000236235
0.00339763,0.00129666
0.000577834,1.1875e-05
0.0695288,0.0183877
0.0035382,0.00139983
0.0177183,0.0007977
0.00258059,6.05219e-05
0.000692905,0.000412115
0.00402984,3.73605e-05
0.000978002,6.08194e-06
0.00604879,0.00190214
0.00139873,0
0.00148504,1.08033e-05
0.0016675,1.8003e-05
0.0250208,4.39162e-08
0.00464049,1.46724e-06
0.00102076,0.000415411
0.0078403,3.20343e-16
0.000914635,1.77283e-06
0.00413376,0.000245078
0.0036208,0.00179901
0.00164198,0
0.0014574,0.000715318
0.00150022,0.000288003
0.031532,0.00404454
0.00115066,0.000326383
0.00133734,1.46724e-06
0.00459415,0.00140701
0.00118014,0.000193472
0.00387885,0
0.0146616,1.43943e-05
0.00214422,1.39296e-05
0.00101865,0.000405027
0.000291427,4.65378e-05
0.00736478,0.000267379
0.0207231,0.00171707
0.00185985,0.000345459
0.022635,0.00254153
0.0035079,0.000335181
0.0115134,4.34217e-05
0.0166224,0.0018088
0.0017107,3.47613e-06
0.00112946,8.08808e-06
0.003266,0.00186992
0.00138986,3.44568e-05
0.00638676,0.000938031
0.00290045,0.00138842
0.00201256,0.000919928
0.000768646,5.06581e-05
0.0194913,0.0048204
0.00106915,0.000176076
0.00594593,3.20343e-16
0.00348991,0.000690537
0.0036593,0.00159614
0.00304634,0.000107908
0.00872548,0
0.00674578,6.91734e-06
0.00791721,0.00327953
0.0035863,0.000197966
0.00450548,0.000597692
0.00155169,1.49314e-06
0.000785124,4.20806e-07
0.00854476,0.000357706
0.0209323,0.00473928
0.000429285,0.000119742
0.00563362,0.000607284
0.00149531,7.95959e-05
0.000779516,2.2105e-06
0.00873013,0.00263496
0.0123952,1.51712e-05
0.00182407,1.0271e-05
0.00718212,0.00255426
0.000658141,1.99878e-05
0.0245147,0.000573757
0.00379966,5.21454e-05
0.0132795,0.00117233
0.012756,0.000530285
0.000506897,1.68676e-05
0.00809677,0.000325448
0.00378973,0.000369291
0.00117567,1.61281e-05
0.00407744,0.000103371
0.00661872,3.20343e-16
0.00138137,0.000150427
0.0010808,0
0.0143154,0.00385922
0.000861953,2.01515e-05
0.0172645,0.00500167
0.023299,0.00438079
0.00442265,6.89296e-05
0.00250481,0.00136586
0.0174564,0
0.0174704,0.000433189
0.0139874,0.00118741
